"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Canada","2016A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","629963","","","","0"
"2013","Canada","2016A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","656006","","","","0"
"2014","Canada","2016A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","682694","","","","0"
"2015","Canada","2016A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","708093","","","","0"
"2016","Canada","2016A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","739958","","","","0"
"2017","Canada","2016A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","796059","","","","0"
"2018","Canada","2016A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","843808","","","","0"
"2019","Canada","2016A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","886576","","","","0"
"2020","Canada","2016A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","928438","","","","0"
"2021","Canada","2016A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","960825","","","","0"
"2022","Canada","2016A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","974933","","","","0"
"2023","Canada","2016A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","998233","","","","0"
"2024","Canada","2016A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","1032098","","","","0"
"1971","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","187291","","","","0"
"1972","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","192139","","","","0"
"1973","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","195817","","","","0"
"1974","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","200588","","","","0"
"1975","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","206603","","","","0"
"1976","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","213666","","","","0"
"1977","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","219280","","","","0"
"1978","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","227104","","","","0"
"1979","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","235828","","","","0"
"1980","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","244660","","","","0"
"1981","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","254209","","","","0"
"1982","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","264974","","","","0"
"1983","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","275067","","","","0"
"1984","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","284563","","","","0"
"1985","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","294425","","","","0"
"1986","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","305195","","","","0"
"1987","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","317375","","","","0"
"1988","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","329857","","","","0"
"1989","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","344759","","","","0"
"1990","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","359400","","","","0"
"1991","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","366896","","","","0"
"1992","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","373336","","","","0"
"1993","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","376339","","","","0"
"1994","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","378607","","","","0"
"1995","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","389955","","","","0"
"1996","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","406896","","","","0"
"1997","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","426750","","","","0"
"1998","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","445516","","","","0"
"1999","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","462603","","","","0"
"2000","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","470473","","","","0"
"2001","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","475799","","","","0"
"2002","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","478396","","","","0"
"2003","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","482126","","","","0"
"2004","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","482994","","","","0"
"2005","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","486198","","","","0"
"2006","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","490142","","","","0"
"2007","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","495025","","","","0"
"2008","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","498701","","","","0"
"2009","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","500210","","","","0"
"2010","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","501977","","","","0"
"2011","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","503244","","","","0"
"2012","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","504855","","","","0"
"2013","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","510411","","","","0"
"2014","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","520840","","","","0"
"2015","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","530696","","","","0"
"2016","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","546238","","","","0"
"2017","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","567952","","","","0"
"2018","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","593029","","","","0"
"2019","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","619856","","","","0"
"2020","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","644683","","","","0"
"2021","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","674368","","","","0"
"2022","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","727179","","","","0"
"2023","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","772554","","","","0"
"2024","Canada","2016A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","813611","","","","0"
"1971","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","119662","","","","0"
"1972","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","123037","","","","0"
"1973","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","126296","","","","0"
"1974","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","128708","","","","0"
"1975","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","131883","","","","0"
"1976","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","136349","","","","0"
"1977","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","141530","","","","0"
"1978","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","145761","","","","0"
"1979","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","151450","","","","0"
"1980","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","157092","","","","0"
"1981","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","162975","","","","0"
"1982","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","167685","","","","0"
"1983","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","174049","","","","0"
"1984","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","182184","","","","0"
"1985","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","189809","","","","0"
"1986","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","197235","","","","0"
"1987","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","206231","","","","0"
"1988","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","214308","","","","0"
"1989","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","222859","","","","0"
"1990","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","231113","","","","0"
"1991","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","240000","","","","0"
"1992","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","249531","","","","0"
"1993","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","259328","","","","0"
"1994","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","270310","","","","0"
"1995","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","281296","","","","0"
"1996","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","287169","","","","0"
"1997","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","292285","","","","0"
"1998","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","295083","","","","0"
"1999","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","299205","","","","0"
"2000","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","310956","","","","0"
"2001","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","327204","","","","0"
"2002","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","344877","","","","0"
"2003","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","361357","","","","0"
"2004","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","376834","","","","0"
"2005","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","385285","","","","0"
"2006","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","391593","","","","0"
"2007","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","393706","","","","0"
"2008","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","397240","","","","0"
"2009","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","399478","","","","0"
"2010","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","404429","","","","0"
"2011","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","410233","","","","0"
"2012","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","414435","","","","0"
"2013","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","416467","","","","0"
"2014","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","417558","","","","0"
"2015","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","417342","","","","0"
"2016","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","418897","","","","0"
"2017","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","422145","","","","0"
"2018","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","429102","","","","0"
"2019","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","440860","","","","0"
"2020","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","453316","","","","0"
"2021","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","470137","","","","0"
"2022","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","487210","","","","0"
"2023","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","507257","","","","0"
"2024","Canada","2016A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","529107","","","","0"
"1971","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","60059","","","","0"
"1972","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","62381","","","","0"
"1973","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","64939","","","","0"
"1974","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","67672","","","","0"
"1975","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","69375","","","","0"
"1976","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","71479","","","","0"
"1977","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","74240","","","","0"
"1978","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","76856","","","","0"
"1979","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","79285","","","","0"
"1980","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","82906","","","","0"
"1981","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","87700","","","","0"
"1982","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","91551","","","","0"
"1983","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","94387","","","","0"
"1984","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","97677","","","","0"
"1985","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","101256","","","","0"
"1986","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","105293","","","","0"
"1987","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","109660","","","","0"
"1988","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","114512","","","","0"
"1989","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","120308","","","","0"
"1990","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","125721","","","","0"
"1991","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","130115","","","","0"
"1992","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","135497","","","","0"
"1993","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","140763","","","","0"
"1994","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","145966","","","","0"
"1995","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","151073","","","","0"
"1996","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","157547","","","","0"
"1997","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","163687","","","","0"
"1998","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","170489","","","","0"
"1999","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","178304","","","","0"
"2000","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","186940","","","","0"
"2001","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","191972","","","","0"
"2002","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","196683","","","","0"
"2003","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","199896","","","","0"
"2004","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","203928","","","","0"
"2005","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","214453","","","","0"
"2006","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","229161","","","","0"
"2007","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","242538","","","","0"
"2008","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","254649","","","","0"
"2009","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","266138","","","","0"
"2010","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","272893","","","","0"
"2011","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","277216","","","","0"
"2012","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","281236","","","","0"
"2013","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","285088","","","","0"
"2014","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","287293","","","","0"
"2015","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","290057","","","","0"
"2016","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","295336","","","","0"
"2017","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","300712","","","","0"
"2018","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","304281","","","","0"
"2019","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","307125","","","","0"
"2020","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","309201","","","","0"
"2021","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","311961","","","","0"
"2022","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","314575","","","","0"
"2023","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","319764","","","","0"
"2024","Canada","2016A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","328151","","","","0"
"1991","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","","..","","","0"
"1992","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","","..","","","0"
"1993","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","","..","","","0"
"1994","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","","..","","","0"
"1995","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","","..","","","0"
"1996","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","","..","","","0"
"1997","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","","..","","","0"
"1998","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","","..","","","0"
"1999","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","","..","","","0"
"2000","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","74630","","","","0"
"2001","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","78248","","","","0"
"2002","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","81913","","","","0"
"2003","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","86061","","","","0"
"2004","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","90362","","","","0"
"2005","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","94491","","","","0"
"2006","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","98370","","","","0"
"2007","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","101339","","","","0"
"2008","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","104118","","","","0"
"2009","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","107987","","","","0"
"2010","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","116670","","","","0"
"2011","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","125180","","","","0"
"2012","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","133574","","","","0"
"2013","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","140451","","","","0"
"2014","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","146967","","","","0"
"2015","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","149941","","","","0"
"2016","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","154175","","","","0"
"2017","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","156201","","","","0"
"2018","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","158776","","","","0"
"2019","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","161647","","","","0"
"2020","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","164817","","","","0"
"2021","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","170675","","","","0"
"2022","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","173430","","","","0"
"2023","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","174701","","","","0"
"2024","Canada","2016A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","174687","","","","0"
"1991","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","","..","","","0"
"1992","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","","..","","","0"
"1993","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","","..","","","0"
"1994","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","","..","","","0"
"1995","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","","..","","","0"
"1996","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","","..","","","0"
"1997","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","","..","","","0"
"1998","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","","..","","","0"
"1999","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","","..","","","0"
"2000","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","18950","","","","0"
"2001","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","19848","","","","0"
"2002","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","20771","","","","0"
"2003","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","21928","","","","0"
"2004","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","22657","","","","0"
"2005","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","23778","","","","0"
"2006","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","25459","","","","0"
"2007","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","27031","","","","0"
"2008","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","28845","","","","0"
"2009","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","30640","","","","0"
"2010","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","32469","","","","0"
"2011","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","33806","","","","0"
"2012","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","35239","","","","0"
"2013","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","36602","","","","0"
"2014","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","38369","","","","0"
"2015","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","41369","","","","0"
"2016","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","45268","","","","0"
"2017","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","48363","","","","0"
"2018","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","50399","","","","0"
"2019","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","52258","","","","0"
"2020","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","53038","","","","0"
"2021","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","54069","","","","0"
"2022","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","55535","","","","0"
"2023","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","56801","","","","0"
"2024","Canada","2016A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","57967","","","","0"
"1991","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","","..","","","0"
"1992","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","","..","","","0"
"1993","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","","..","","","0"
"1994","Canada","2016A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","","..","","","0"
